rating,reviews_index,reviews_topic
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove from Grand Lake to Estes Park, the whole Trail Ridge Road. The view was very nice.There is a trail right in front of Alpine visitor center, we walked on it for about half hour, very different experience. The drive part was easy, mount...","awsome view, worth it"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great views. We drove over the top to Grand Lake. But just going to the top was enough. I also ride bike and it is a great workout a a great roll back down. No shoulder though for most of the ride.,Road with a view
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Got some great photographs this year both flowers (this is the height of wildflower season) and dramatic scenery (wonderful pictures of storm fronts moving in).,Great Time of Year to Visit
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is the road you want to take to see this sweet country's majesty. We like to take the Old Fall River Road up, and Trail Ridge Road down. We like to stop at the top at the Alpine Visitor's Center and grab some hot...",Beautiful View
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Trail Ridge road has many stops, scenic views, varied hikes, etc. The day we drove it there was a lot of clouds, rain, fog, limited visability, where at first you might consider turning around. However, the weather changes so much from one minute to...",Fun day even in poor weather
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",There are few places like Trail Ridge Road through the Rocky Mountain National Park. We drive it a time or two almost every year. The vistas are great. When there is snow it is even better. ALso drive the unpaved Fall River Road when it...,A Terrific View of the Mountains
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My family went at dusk for our second time around on the road and we were able to take in the sunset and see a small herd of elk w their babies cross the road. On the way back down, we almost flew by two,...",Go at Dusk
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Great scenery to enjoy -- take your time and stop at turn-offs. Elk, marmot, squirrels and other wildlife will take away your cares as you climb to 12,000+ ft.. Also stop at or near the visitor center and walk over to see the tundra area...",Breathtaking
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I have to disagree with folks who wrote that this road - the highest paved in the U.S. was a little scary - we are from Florida and you need to get beyond that to the wonderful views. Don't let a fear of heights make...,Did this awsome road trip twice - a second time to hike
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",For a real taste of the Colorado High Country and the true alpine experience take a ride across Trail Ridge Road. This is not for the faint hearted though and be prepared for steep drop offs with no guard rails. Instead of guard rails you...,High Country Scenery At its Best
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Excellent views, winding roads, plenty of places to stop and look.",Not for the weak of stomach but worth the drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We booked the guided tour from Visitor's Center. Well worth the money to be at ease looking at your surroundings. Our guide was very knowledgable. Restraint at the top had good hot/cold selections and nice gift shop.,Take the guided tour
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you come to Rocky Mountain National Park, this drive is a must. The views are beautiful. Go in the morning to avoid clouds and thunderstorms.",Beautiful
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We love Trail Ridge, but at the time we were there, the wind was blowing 50-60 mph with 80 mph wind gusts. It was nothing anyone could control, but it made enjoying the scenery difficult.","Windy, windy"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We enjoyed driving up Fall River Road and then taking Trail Ridge Road to the Continental Divide. There are many stops for overlooks/short hiking trails or trail heads for longer adventures. The views of the tundra were stunning.,Fun ride with neat stops
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Scenery on this highway is as spectacular as any I have seen including Bryce Canyon, Arches, and Yosemite. Roadway with no guard rails had my wife sitting on the edge of her seat.",Unbelievable!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You feel like you are on top of the world at one point along this road and that is really fun. Almost guaranteed to see elk along the way as well. And the views are astounding. Great road.,Awesome views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The most beautiful views in the country. Plenty of roadside stops to get out and take pictures.,A must if near Estes Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Great views, drive not too difficult. Alpine Visitor Center was a good place to visit and shop for souvenirs.",Great Views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If it is really busy on top, bathrooms get lines waiting for turns.","Like to go up on the old Fall River road to the top,where there are turn-out to stop and gives you a feel for the early"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The Trail Ridge Road crosses the tundra, very high in the Rocky Mountain National Park. You have expansive views and can hike the Ute trails from various points. We saw and elk herd.",Follow the Ute trail across the mountains
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A bit of construction was taking place in mid June during my trip, so be cautious",Awesome view as always
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The dirt road up their was very rocky. It was somewhat scary looking down below you. Once you get up to the top, the views will take your breath away. The 9 mile drive up their is also very beautiful. We have been five years...",Beautiful Views
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Start early to avoid too much traffic. The cafe at the top is not too expensive.,Must do in RMNP
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Incredible views of the surrounding peaks with dramatic drop-offs. We've driven it probably 40 times and it never gets old. And you can count on seeing elk pretty much every time. Like no other road in America! Traffic can sometimes be slow and crowded but...,Awe-inspiring Views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is one of the top scenic drives in the country. You can easily spend an entire day making the drive from Estes Park to Grand Lake. There are plenty of great stops along the way. Near the top, you are getting close to 12,000...",One of the Best Drives
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Trail Ridge Road is amazing!! The views are unbelievable! We travel to Estes Park, Rocky Mountain National Park every year and never tire of the amazing place that RMNP is. Everyone should drive over Trail Ridge Road at least once in your lifetime - or...",Most amazing views! Everyone should drive this road at least once in your lifetime
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Takes you through many scenic spots in the Rocky Mountain National Park. Lots of places to pull over and take photos. Just take it easy on the curves.,"Great views, easy drive.....but don't speed"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","All due respect to any other attractions, this is THE attraction in Estes Park. Rocky Mountain National Park and Trail Ridge road offer astounding views based on 12,000 ft+ elevations and a marvel of roadway engineering. It is like driving through a post card.",Experience of a lifetime.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We traveled the Trail Ridge road between Estes Park and Grand Lake and then back. It was a beautiful drive with stops along the way.,Beautiful views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","loved all the elk, the moose, the views!!! great day in the park. Get up early so you can go on your own without being on a shuttle bus..",The best views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",What a Road! This is a outstanding roadway for the view on the park. make sure you have a driver that has the ability to drive on narrow roads with no guard rails and no room for error. this is a fun drive but your...,Need a confident Driver!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",You need all day to do this trail. Absolutely fantastic drive. We went from Estes Park to Granby to Summit County and loved every mile of it.,Spend Enough Time on Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What can I say about Trail Ridge Road that probably already has not been said? The road crosses some of the most beautiful country you will ever see. It is definitely worth the drive and the time. Stop at the Visitor's Center for a rest,...",Stunning. Period.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If you are prone to motion sickness, talk your husband, who likes to take corners like he is a Nascar driver, into letting you drive. Wow 12,100 feet in elevation and curvy roads with no guard rails and drop-offs to....I don't know...couldn't look down! Beautiful...",Takes your breath away!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The most beautiful area we've ever seen. There were stunning views at every turn. I took over 300 pictures! There were so many places to stop along the way and volunteers at those places to answer any questions. Saw beautiful wildflowers, elk and marmots.
Driving...",Stunning views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The drive along Trail Ridge Road is very scenic with plenty of place to stop to hike or just to admire the views. Take warm cloting as the temperature at the peaks is much lower than at the start of the drive; in addition, on...",Trail Ridge Road is very scenic
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Rocky Mountain National Park is one of our favorite national parks, and by far, Trail Ridge Road is always the highlight of that trip. The view cannot be described....spectacular, awesome, sobering.....pick your adjective and you will still fall short of reality. Plan on taking a...",Vacation in the Rockies (Estes Park)
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The scenery and views along this road are beautiful. There are also places to stop and hike. I saw elk, marmots, pikas, ptarmigan, and more!",Beautiful scenery!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I used to frequent Trail Ridge Road as a child with my parents and still enjoy the drive and view - brings back all of those wonderful memories.,Memories
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Awesome drive up to the Alpine Visitors Center, with wildlife abounding!",Great views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Beautiful Vistas! You won't be disappointed with the views or the drive.,"Drive up Trail Ridge Road. If you are brave enough, try the one-way Fall River Road to the top."
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is the only road that goes all the way through the park. It is a beautiful, winding tour through many different landscapes. It will take you up to elevations above 12,000 feet so be sure to stop and get out at the top. There...",Great Drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We drove up Old Falls River Road (unpaved, 15 mph, one-way, no guardrails, breath-taking views) and came back down the mountain via Trail Ridge Road. Trail Ridge Road is paved and two-way and the speed limit gets up above 15 mph; however, it's still thrilling...",Thrilling drive through Rocky Mountain National Park
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",While the edge of the pavement may be right there... The drive is still a great representation of the park and all it's glory.,Great Drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The closest I'll probably ever be to feel like I am on top of the world. I saw the tundra for the first time and alot of wildlife from the view of my window seat in a car. Wow!,A view like no other
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","For $20, you can experience the highest elevation main highway in the country. The fee is for a week entrance to Rocky Mountain National Park and it is never the same two days in a row. Plan to spend a full day driving a stopping...",Rocky Mountain High
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",I enjoyed this ride a lot better with a tour guide . With most of the tours you book in Estes this is where they will take you.They exsplained a lot more than just taking the ride solo. The veiws along this road are just...,so pretty
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We've driven this road a few times now and it is amazing! You are over two miles high and the views are truly incredible. You will see lots of elk right from the road, moose as well. Above the tree line look for pica and...",Top of the World!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We spent a day traveling the Trail Ridge Road in June. It is a fabulous view for the whole day. There are many opportunities to stop and pull over. Several of the pull offs have trails that you can walk on. So many great opportunities...,Great way to spend the day
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Very scenic and worth the time. We saw quite a few elk, bighorn sheep and 3 moose along the way.",Would do it again in a heartbeat.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The longest continual paved road in the most beautiful setting,A drive you just can't miss
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Well worth the extra time to take Trail Ridge Road on the way home. Amazing sights of nature that you see along the way.,Road Trip Home
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","the highest continuous road in the US peaking at 12,300 ft. Our crisp packets exploded at 11,700ft which was fun!",How high!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",The Rocky Mountain National Park Trail Ridge Road has to be one of the most beautiful drives in the world.,Gorgeous Views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is one amazingly beautiful drive that takes you to dizzying heights never to be forgotten. From the hairpin turns to the wonderous vistas, if you miss this you've missed the best part of the park!",The ultimate drive!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",If you like to travel in the mountains and over the Continental Divide you will love this road.,Beautiful drive
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a way to be reminded that I'm a ""Flat Lander""! We live in an area that's below sea level :) It was a beautiful drive with lots of opportunities to take pictures and view the wildlife. We stopped at a picnic area, a waterfall...",Lovely drive if you can complete it
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The views can be spectacular, but make sure you arrive after the visitor center opens; the views are better from the inside of the warm visitor center. On a weekend you could drive in circles for a very long time looking for a parking space....",Depending on the wind it could be excellent to poor
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We didn't go all the way to Grand Lake on Trail Ridge Road but I think we saw most of the highlights. Our family of four started early in the morning and my husband had bought a book called ""Geology of Trail Ridge Road"" so...",Spectacular drive-do not miss!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This is a must do if you go to Rocky Mountain National Park..!,The best
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","It was so gorgeous! If you're not scared of heights, you'll have a great time seeing the amazing views.",Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a must while visiting the area! As the highest through highway in USA, topping 12,000 ft. elevation, you will be right in the center of the Rockies. Experience the abundant wildlife and majestic views. Stop at the visitor center near the top. Plan...",Don't Miss Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I was told by one of my clients that if Trail Ridge Road is open, I should GO. It was my husband and my first time in the Rockies, so we were newbies at driving in the mountains. We decided to drive TRR one day,...",We didn't make it all the way! Too scary! But BEAUTIFUL views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Pretty much a mandatory to do if you are in RMNP. The views are jaw-dropping.
Bring cool weather clothes if you would like to hike around on the trails at the higher points, it's cold up there, though mostly because of the high winds.
If...",You missed Rocky Mountain National Park if you didn't do this
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","A beautiful drive with fantastic mountain views. Wear a jacket, it was chilly even in the middle of June.",Lots of great views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What an incredible experience! I was a little nervous on the drive near Alpine Pass, but the views are worth it. The trails are in great shape, and fun to hike. There are lots of places to stop to picnic, or take pictures. We were...",Nature at its Best
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is a must if you are in Estes Park! Such a great trip, and great hiking!
Bring lots of water!",Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","My family and I have never seen such beauty! My youngest son said to me ""mom, none of my friends are going to believe me when I tell them what I've seen on our vacation"" Trail Ridge Rd is definitly a must see!",Unbelievable beauty!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This drive is absolutely beautiful. I recommend it highly,Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Every time we go to Estes Park we make a point of visiting Rocky Mountain National Park. The trip this did not disappoint once again. It is always great to connect with nature and enjoy the view of the Rocky Mountians.,Always rewarding
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Loved the views, experiencing the tundra.
Hated the heights.",drive to the top of the world
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",We drove the Trail Ridge Road two days in a row. The views are breath taking!,Beautiful!
"ui_bubble_rating bubble_40,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was a great way to see the park - although we didn't complete the entire loop.,Gorgeous views!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Family enjoyed the drive, lots of places to stop along the way and take in the scenery.",Beautiful!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",the road is finally redone so there is no waiting with constructin done. the views are unsurpassed.,great ride
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Great park staff at front gates and in the gift shop. Plenty of restroom facilities on road and at the top.,Awesome experience!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This drive is spectacular. Take your time and pull over to enjoy the scenery. Do not overexert yourself if you are not accumulated to the heights. Drive all the way to Castle Rock if you can. You can easily drive this road and back in...,Mountain High
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I can't suggest enough for you to get up be on the road by sunrise. You will see more wildlife and the sunrise and lighting is spectacular. The roads are empty, therefore the elk are everywhere. We drove across at sunrise and then hiked the...",Early Riser Gets the View
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Incredible views of mountain scenery, wildlife, wild flowers & you can stop at several places to hike, take pictures & just enjoy the magnificent scenery. Our teens loved this too.",Some of the most beautiful scenery in America. Breathtaking wildlife & flowers
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Thought I had seen Rocky Mountain National Park before; turns out I hadn't seen the best of it till today.
Drove through Trail Ridge Road entirely (from Granby, eastwards) while trying out a scenic alternate to the quicker route from Leadville to Estes Park through...","Worthy of the name ""Highway to the Sky""!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Take an afternoon to do the drive to the all the up to the Alpine Visitor's Center. The vistas are incredible! The drive up through the different levels is amazing. There was still some snow on the tundra in June with flowers blooming. If you...,Worth the drive to the top
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","This is the highest paved road in US. It is amazing, beautiful and exhilarating! Your on the edge a good part of the ? miles. Forgotten how long it was since we made many stops for the views and wild animals. The Alpine Vistors Center...",Amazing trip so close to the edge!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","What a beautiful drive!
The road is known for its stunning mountain views, but be sure to stop for a close-up view of the alpine tundra around 12,000 ft - it's equally fascinating.
Bring a jacket if you plan to be outside the car for...",Wonderful journey into new ecosystems!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","We've been fortunate over the last three decades to visit Rocky Mountain National Park, and drive Trail Ridge Road, on multiple occasions. We are never disappointed, whether we visit in the fall or in the spring like we did in May of 2012.
Over the...",A Destination Everyone Needs to Visit at Least Once
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",What else can you say about this? We went early in the morning to avoid traffic and I think we did because others were out but I think we missed the brunt of the tourist rush. The views reminded me of the beartooth hywy. It's...,Amazing
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","WOW! Take your camera! Be ready for any kind of weather! Just enjoy. Nothing to dislike unless you don't like wildlife, mountains, amazing views, etc.",AWESOME HIGH COUNTRY TRIP!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","If the road is open, you're in for a treat--unless you are afraid of heights. Not many guardrails. Numerous photo opportunities as you cruise along at up to 12,000+ feet.",Don't miss this drive at the top of the world.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Goes through the park and the scenery is phenomenal! Only down side is you have to be careful of tourists literally parking on the road when wild life (Elk, Deer, Moose) are out. Go slow, take your time and remember wild animals are just that...wild.",Gorgeous!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I read somewhere to allow 2-3 hours. Why you would want to complete this road in such a short time is beyond me. We purchased the ""Guide to Trail Ridge Road"" for $2.00 at the Fall River Visitor Center. So glad we travelled East to...",Wow!!!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","I was in Trail Ridge Road on a Sunday May 13th , the exact day before the opening day. I was really frustrated about it but even so I drove the rental car until the Rainbows Curve. Just the short drive was amazing with wonderful...",In the last day before opening
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",This was an amazing adventure by motorcycle. Beautiful scenery starting at Estes Park. It was the favorite part of my vacation in Colorado. The views were breathtaking. Definitely a must see! Keep an eye out for all the wildlife. I saw 2 moose in one...,Excellent Motorcycle Riding!
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",2nd time through the park... Going to make a trip to Estes a yearly getaway!! Beautiful...just wished we would have seen more wildlife.,"Peaceful, beautiful!!!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Simply an amazing road. You feel like you are on top of the world, and you are!",Don't miss it
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",For a road that is closed to snow and ice much of the year I was surprised how well maintained it was as we made our way up to Alpine Visitor Center. The views as you drive and from all the pullouts were amazing! The...,"View, views and more views!"
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Scenic, beautiful drive. The road was very easy to travel and be able to stop along the way.",Trail Ridge Road
"ui_bubble_rating bubble_50,ratingDate relativeDate,imgWrap ,imgWrap ,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Do NOT miss out on this great treasure. It is a unique spot in any of our great National Parks. The half-mile hike at the highest point (over 12,000 feet) is worth the time and effort. You feel like you are truly on top of...",A Must See
"ui_bubble_rating bubble_30,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","Though the drive on Trail Ridge Rd. is very beautiful & ends at The Continental Divide, it is becoming more conjested this summer due to the construction on Bear Lake Rd. There are various scenic turn-outs along the drive, which are worth one's time. Because...",.....a beautiful drive.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Our extended family of 10 had a great time experiencing Trail Ridge Road. We managed to see a huge owl nest with the mother and 2 white fluffy babies(looked to be about the size of full grown cats) and a Mountain goat in the first...,Road in the sky
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",great mountain views from pull-outs. Went to Alluvial Fan with kids and they loved it. Fun to climb around on rocks and step in the stream a bit. Saw elk in the valley.,mountain views
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Trail Ridge Road is amazing. Not a road for the faint of heart though. So many beautiful places for photos or just to enjoy the scenery. Don't miss it while in RMNP.,Beautiful views the entire way.
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",A must see drive over the Continental Divide will leave you literally and figuratively breathless.,Spectacular View
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button","The way to enjoy the elevation for flatlanders ( that's everyone east of Denver). A magnificent and awe-inspiring drive, well maintained roadway and ample pull-offs to sample the beauty. More than worth the time and admission $. Plan to spend a minimum of 4 hours...",Snow and 70 degrees
"ui_bubble_rating bubble_50,ratingDate relativeDate,taLnk no_cpu ui_icon flag-fill,thankButton hsx_thank_button",Beautiful drive! Plenty of places to pull off and walk around. Tundra Communities trail toward the Alpine Meadows Visitor Center is fantastic!! Spectacular views!,Amazing!!
